customer_id,is_user,age,contract_type,device_os,uses_selfservice,monthly_spend,support_calls,data_volume_gb
CUST01748,0,46,Prepaid,Android,1,51.57,1,3.78
CUST01749,0,55,Prepaid,Android,0,39.87,4,6.16
CUST01750,0,17,Family,Android,0,35.53,4,4.39
CUST01751,0,51,Prepaid,Unknown,0,50.89,1,1.53
CUST01752,0,38,Postpaid,iOS,0,68.37,0,0.6
CUST01753,0,26,Young,Android,0,44.51,3,6.32
CUST01754,0,50,Young,Android,1,32.26,3,1.57
CUST01755,0,58,Postpaid,Android,0,37.15,2,0.09
CUST01756,0,43,Prepaid,Android,0,77.8,1,3.39
CUST01757,0,54,Family,Android,0,42.02,1,1.13
CUST01758,0,61,Prepaid,iOS,0,31.08,5,7.36
CUST01759,0,58,Family,Unknown,0,22.82,2,0.62
CUST01760,0,61,Postpaid,Android,0,12.61,0,2.28
CUST01761,0,52,Postpaid,Android,1,45.45,2,1.17
CUST01762,0,45,Postpaid,Android,0,49.82,1,4.68
CUST01763,0,28,Prepaid,Android,0,34.05,3,3.18
CUST01764,0,42,Young,Android,0,39.78,1,6.26
CUST01765,0,36,Family,Android,0,22.44,6,2.45
CUST01766,0,66,Postpaid,Android,0,41.99,2,0.02
CUST01767,0,43,Postpaid,iOS,0,47.22,1,0.97
CUST01768,0,46,Young,iOS,0,31.97,1,28.31
CUST01769,0,50,Prepaid,iOS,0,65.36,0,2.08
CUST01770,0,45,Postpaid,Android,0,27.44,6,3.87
CUST01771,0,61,Postpaid,iOS,0,44.25,5,9.41
CUST01772,0,38,Prepaid,Unknown,0,52.72,1,0.08
CUST01773,0,46,Prepaid,Android,0,38.84,2,4.31
CUST01774,0,37,Postpaid,Android,0,37.17,3,1.36
CUST01775,0,31,Postpaid,Android,0,18.57,3,1.31
CUST01776,0,38,Family,Android,0,60.36,10,1.02
CUST01777,0,44,Prepaid,Android,0,37.45,3,6.92
CUST01778,0,40,Postpaid,Android,0,48.06,3,1.87
CUST01779,0,38,Postpaid,Android,0,50.09,2,0.28
CUST01780,0,30,Prepaid,Android,0,30.58,3,0.41
CUST01781,0,44,Postpaid,Android,1,37.04,1,0.64
CUST01782,0,29,Postpaid,Unknown,1,60.02,2,9.17
CUST01783,0,52,Prepaid,Android,1,23.24,3,2.23
CUST01784,0,45,Postpaid,iOS,1,71.92,1,9.91
CUST01785,0,30,Prepaid,Android,1,28.83,2,6.8
CUST01786,0,41,Postpaid,Android,1,22.31,2,7.28
CUST01787,0,37,Prepaid,Android,0,41.98,5,1.35
CUST01788,0,48,Postpaid,Android,0,73.13,2,1.27
CUST01789,0,58,Postpaid,Android,0,11.34,1,3.28
CUST01790,0,26,Postpaid,Android,0,37.88,5,2.16
CUST01791,0,46,Family,Android,1,47.14,1,2.85
CUST01792,0,43,Young,iOS,0,40.5,5,0.22
CUST01793,0,51,Postpaid,Android,1,45.73,2,14.24
CUST01794,0,47,Prepaid,iOS,0,29.23,2,0.24
CUST01795,0,37,Prepaid,Android,0,31.0,1,0.79
CUST01796,0,41,Family,iOS,0,37.77,7,4.54
CUST01797,0,37,Postpaid,Android,0,23.05,3,0.68
CUST01798,0,55,Prepaid,iOS,0,39.33,4,0.45
CUST01799,0,45,Postpaid,Unknown,1,34.17,3,0.67
CUST01800,0,64,Postpaid,iOS,1,32.95,5,0.26
CUST01801,0,44,Family,Android,1,44.81,2,1.16
CUST01802,0,37,Prepaid,iOS,0,12.69,1,1.26
CUST01803,0,29,Postpaid,Android,1,36.56,4,2.76
CUST01804,0,26,Postpaid,Unknown,0,74.76,0,2.31
CUST01805,0,29,Prepaid,Android,0,23.71,3,2.57
CUST01806,0,47,Prepaid,Android,1,59.28,1,3.83
CUST01807,0,50,Postpaid,Android,0,40.82,5,1.05
CUST01808,0,29,Family,Android,0,30.96,1,0.58
CUST01809,0,53,Postpaid,iOS,0,20.19,3,8.44
CUST01810,0,40,Postpaid,iOS,1,42.1,1,4.02
CUST01811,0,46,Family,iOS,0,61.8,1,0.25
CUST01812,0,61,Postpaid,iOS,0,34.16,3,12.98
CUST01813,0,53,Postpaid,iOS,0,38.79,1,4.72
CUST01814,0,42,Prepaid,Android,1,55.16,1,0.66
CUST01815,0,36,Young,Android,1,45.11,3,13.91
CUST01816,0,23,Postpaid,Android,0,16.42,3,1.82
CUST01817,0,37,Family,Android,0,41.48,0,16.67
CUST01818,0,42,Prepaid,Android,0,62.68,1,0.44
CUST01819,0,35,Postpaid,Android,0,39.45,1,0.7
CUST01820,0,43,Prepaid,Android,1,5.0,3,4.28
CUST01821,0,45,Postpaid,Android,0,45.82,4,0.09
CUST01822,0,42,Postpaid,iOS,0,37.02,0,0.08
CUST01823,0,38,Prepaid,Android,1,12.56,2,6.28
CUST01824,0,46,Family,Android,0,14.81,2,0.73
CUST01825,0,49,Postpaid,Android,1,54.63,1,10.04
CUST01826,0,34,Postpaid,Android,1,29.01,0,2.22
CUST01827,0,59,Postpaid,Android,1,26.39,2,8.27
CUST01828,0,44,Postpaid,Android,0,39.47,3,2.16
CUST01829,0,45,Postpaid,Android,0,30.34,0,3.02
CUST01830,0,52,Postpaid,Android,1,41.5,4,1.52
CUST01831,0,47,Prepaid,Android,0,36.96,3,4.29
CUST01832,0,54,Postpaid,Android,0,22.0,2,1.53
CUST01833,0,47,Postpaid,iOS,0,32.33,3,1.01
CUST01834,0,38,Young,Android,0,46.64,0,0.34
CUST01835,0,48,Young,Android,1,40.63,2,0.24
CUST01836,0,33,Postpaid,Android,0,38.77,5,1.46
CUST01837,0,46,Postpaid,iOS,0,69.06,3,5.33
CUST01838,0,44,Prepaid,Android,1,50.97,1,0.92
CUST01839,0,42,Postpaid,iOS,1,52.79,2,1.42
CUST01840,0,43,Postpaid,iOS,0,37.51,1,9.42
CUST01841,0,26,Prepaid,Android,0,43.3,3,4.08
CUST01842,0,39,Postpaid,Android,0,33.53,1,10.09
CUST01843,0,45,Postpaid,Android,0,51.66,3,9.69
CUST01844,0,46,Postpaid,Android,1,38.34,6,0.26
CUST01845,0,34,Postpaid,Android,0,43.34,1,12.41
CUST01846,0,57,Postpaid,Android,0,42.41,0,0.21
CUST01847,0,36,Family,Android,0,39.73,1,10.39
CUST01848,0,54,Postpaid,Android,0,84.07,3,3.17
CUST01849,0,49,Postpaid,iOS,0,30.0,0,3.05
CUST01850,0,38,Postpaid,Android,0,29.86,2,5.0
CUST01851,0,62,Family,iOS,1,50.41,3,8.45
CUST01852,0,33,Prepaid,Unknown,0,31.07,2,3.84
CUST01853,0,54,Postpaid,Unknown,1,35.63,4,2.22
CUST01854,0,55,Young,iOS,0,23.7,2,0.47
CUST01855,0,38,Postpaid,Android,0,47.37,4,6.23
CUST01856,0,58,Postpaid,Android,0,47.56,3,0.55
CUST01857,0,42,Postpaid,Android,0,35.27,2,5.18
CUST01858,0,47,Postpaid,Android,0,50.72,4,3.0
CUST01859,0,47,Postpaid,iOS,0,12.13,2,1.95
CUST01860,0,43,Prepaid,Unknown,1,29.4,3,3.8
CUST01861,0,53,Postpaid,Android,1,37.45,2,5.92
CUST01862,0,52,Prepaid,Android,0,22.42,4,11.33
CUST01863,0,27,Postpaid,Android,0,13.77,2,1.23
CUST01864,0,58,Postpaid,Android,1,35.38,3,11.76
CUST01865,0,28,Postpaid,Android,0,50.41,1,12.97
CUST01866,0,55,Family,Android,1,59.23,5,6.72
CUST01867,0,56,Postpaid,iOS,1,31.79,0,8.53
CUST01868,0,34,Prepaid,Android,0,51.0,4,4.72
CUST01869,0,40,Postpaid,iOS,0,49.55,2,0.16
CUST01870,0,33,Postpaid,iOS,0,58.28,3,3.42
CUST01871,0,42,Postpaid,iOS,1,34.75,0,5.5
CUST01872,0,41,Postpaid,Android,0,13.02,3,11.37
CUST01873,0,52,Postpaid,iOS,1,41.05,0,3.38
CUST01874,0,58,Postpaid,iOS,0,24.79,2,6.32
CUST01875,0,58,Prepaid,Android,0,29.15,5,4.88
CUST01876,0,39,Postpaid,Android,0,35.48,1,1.32
CUST01877,0,42,Prepaid,iOS,0,34.92,2,0.67
CUST01878,0,28,Postpaid,Android,0,42.12,2,5.56
CUST01879,0,36,Prepaid,Android,0,50.55,5,1.07
CUST01880,0,54,Prepaid,Android,0,34.48,3,1.12
CUST01881,0,61,Postpaid,iOS,0,45.94,3,4.13
CUST01882,0,32,Postpaid,iOS,0,40.22,5,6.22
CUST01883,0,39,Prepaid,Android,1,54.03,2,3.49
CUST01884,0,44,Young,Android,0,37.17,4,8.65
CUST01885,0,47,Postpaid,Unknown,0,38.82,3,0.95
CUST01886,0,36,Postpaid,iOS,1,34.38,2,1.16
CUST01887,0,49,Young,iOS,1,37.57,1,4.05
CUST01888,0,40,Postpaid,Android,0,28.25,2,7.07
CUST01889,0,44,Prepaid,Android,0,26.76,1,3.1
CUST01890,0,50,Postpaid,Android,1,51.64,3,0.04
CUST01891,0,45,Postpaid,iOS,1,23.75,3,4.52
CUST01892,0,40,Prepaid,Android,1,35.21,1,6.72
CUST01893,0,43,Prepaid,Android,0,55.23,1,1.29
CUST01894,0,44,Postpaid,Android,0,34.71,5,0.22
CUST01895,0,41,Postpaid,Android,0,52.43,2,2.92
CUST01896,0,42,Prepaid,iOS,1,31.13,2,0.17
CUST01897,0,60,Prepaid,Android,0,24.23,2,2.15
CUST01898,0,50,Postpaid,iOS,0,16.08,3,0.07
CUST01899,0,42,Prepaid,iOS,1,59.69,5,1.02
CUST01900,0,51,Prepaid,Android,0,22.95,4,1.97
CUST01901,0,41,Prepaid,iOS,0,51.21,1,0.47
CUST01902,0,56,Prepaid,Unknown,0,25.0,2,0.48
CUST01903,0,48,Postpaid,Unknown,0,59.76,6,7.02
CUST01904,0,43,Prepaid,Android,0,73.1,7,0.17
CUST01905,0,49,Prepaid,Android,0,14.7,4,4.67
CUST01906,0,29,Postpaid,Android,0,23.73,4,6.74
CUST01907,0,33,Postpaid,iOS,0,51.6,1,0.56
CUST01908,0,33,Postpaid,iOS,0,47.7,6,0.87
CUST01909,0,46,Prepaid,iOS,0,51.65,2,4.1
CUST01910,0,62,Postpaid,Android,0,31.39,1,1.52
CUST01911,0,67,Prepaid,Android,0,69.81,1,2.59
CUST01912,0,51,Family,Android,0,41.77,2,7.23
CUST01913,0,50,Prepaid,Android,0,21.75,0,0.59
CUST01914,0,26,Family,iOS,0,36.2,4,3.87
CUST01915,0,39,Family,Android,0,21.95,1,11.42
CUST01916,0,37,Postpaid,Android,0,63.86,2,0.24
CUST01917,0,38,Prepaid,Android,0,30.1,1,0.25
CUST01918,0,43,Postpaid,Android,1,47.39,3,3.24
CUST01919,0,40,Young,Android,0,32.94,2,12.88
CUST01920,0,25,Postpaid,Android,0,30.77,4,1.0
CUST01921,0,52,Family,Android,0,11.35,3,1.61
CUST01922,0,34,Prepaid,Android,1,48.97,1,0.42
CUST01923,0,47,Prepaid,Android,0,59.49,0,1.8
CUST01924,0,65,Postpaid,iOS,0,26.26,5,0.18
CUST01925,0,35,Postpaid,Android,0,16.82,1,1.97
CUST01926,0,19,Prepaid,iOS,0,52.05,1,3.24
CUST01927,0,42,Postpaid,iOS,1,15.31,6,14.76
CUST01928,0,56,Young,Android,0,58.29,4,6.82
CUST01929,0,64,Postpaid,Unknown,1,26.43,2,6.91
CUST01930,0,32,Prepaid,Android,0,23.45,1,1.04
CUST01931,0,49,Postpaid,iOS,0,43.73,1,0.37
CUST01932,0,40,Prepaid,Unknown,0,24.43,3,3.7
CUST01933,0,43,Prepaid,iOS,0,29.39,2,2.95
CUST01934,0,71,Postpaid,Android,0,45.31,1,2.91
CUST01935,0,29,Postpaid,Android,0,5.0,1,0.46
CUST01936,0,47,Postpaid,Android,0,64.64,4,2.72
CUST01937,0,49,Prepaid,iOS,1,40.65,1,0.65
CUST01938,0,55,Prepaid,iOS,0,20.61,2,2.19
CUST01939,0,45,Prepaid,Android,0,24.74,3,0.26
CUST01940,0,48,Prepaid,Android,0,54.87,4,7.78
CUST01941,0,41,Postpaid,iOS,0,49.02,2,0.05
CUST01942,0,47,Postpaid,Android,0,60.8,3,11.21
CUST01943,0,41,Postpaid,iOS,1,29.76,4,7.95
CUST01944,0,51,Postpaid,iOS,1,44.45,1,5.59
CUST01945,0,41,Family,Android,0,46.4,1,16.19
CUST01946,0,48,Young,iOS,0,50.43,2,0.22
CUST01947,0,44,Postpaid,Android,0,56.91,3,4.1
CUST01948,0,56,Prepaid,Android,1,29.24,1,7.57
CUST01949,0,44,Young,Unknown,0,38.29,4,0.54
CUST01950,0,27,Postpaid,iOS,0,30.85,5,3.52
CUST01951,0,57,Postpaid,Android,1,39.21,7,2.0
CUST01952,0,35,Postpaid,Android,1,50.48,4,2.29
CUST01953,0,38,Prepaid,Android,0,15.19,3,9.75
CUST01954,0,39,Family,Android,1,56.64,4,3.09
CUST01955,0,58,Prepaid,Android,0,22.91,7,0.39
CUST01956,0,23,Postpaid,Android,0,35.39,5,11.07
CUST01957,0,76,Postpaid,Android,0,58.66,2,0.82
CUST01958,0,55,Prepaid,Android,1,44.92,3,8.93
CUST01959,0,47,Young,Android,0,45.09,1,14.15
CUST01960,0,44,Prepaid,Unknown,0,22.29,4,8.41
CUST01961,0,47,Prepaid,iOS,1,24.34,2,4.52
CUST01962,0,50,Postpaid,Android,0,54.12,3,5.44
CUST01963,0,51,Young,Android,1,31.16,1,4.81
CUST01964,0,50,Prepaid,Android,0,32.58,1,2.47
CUST01965,0,45,Postpaid,Android,0,54.46,2,1.28
CUST01966,0,43,Prepaid,Android,0,24.25,2,1.34
CUST01967,0,43,Postpaid,iOS,1,44.04,4,5.25
CUST01968,0,43,Postpaid,iOS,0,40.64,1,3.93
CUST01969,0,56,Postpaid,iOS,0,39.96,4,3.52
CUST01970,0,50,Postpaid,Android,0,32.22,2,4.23
CUST01971,0,15,Postpaid,iOS,1,31.3,4,5.96
CUST01972,0,51,Postpaid,iOS,0,23.82,3,5.52
CUST01973,0,46,Prepaid,Android,0,47.24,2,0.45
CUST01974,0,44,Postpaid,Android,0,29.98,5,1.8
CUST01975,0,41,Postpaid,Android,1,54.53,2,1.23
CUST01976,0,56,Postpaid,Android,0,36.63,1,3.09
CUST01977,0,54,Prepaid,iOS,0,24.12,5,0.25
CUST01978,0,37,Postpaid,Android,1,36.43,3,5.75
CUST01979,0,49,Postpaid,Android,1,33.84,4,0.45
CUST01980,0,35,Young,Android,0,55.14,1,1.27
CUST01981,0,31,Prepaid,Android,1,34.46,3,6.11
CUST01982,0,38,Young,iOS,0,35.86,3,0.21
CUST01983,0,53,Postpaid,Android,0,61.17,2,4.32
CUST01984,0,54,Postpaid,iOS,0,47.62,1,10.33
CUST01985,0,50,Prepaid,Android,0,64.94,2,3.85
CUST01986,0,52,Postpaid,Android,1,58.89,2,4.99
CUST01987,0,50,Postpaid,Android,0,26.69,2,6.29
CUST01988,0,38,Postpaid,iOS,0,54.85,1,1.01
CUST01989,0,49,Young,Android,0,62.88,1,3.48
CUST01990,0,53,Postpaid,Android,0,62.99,4,1.48
CUST01991,0,52,Family,Android,0,54.82,2,1.15
CUST01992,0,56,Young,Android,0,54.51,1,0.86
CUST01993,0,52,Postpaid,Unknown,0,35.46,3,3.52
CUST01994,0,48,Prepaid,Android,1,27.44,1,6.33
CUST01995,0,55,Prepaid,Android,0,34.72,4,8.35
CUST01996,0,44,Young,Android,0,15.03,0,2.24
CUST01997,0,36,Postpaid,iOS,0,60.14,1,1.87
CUST01998,0,43,Prepaid,Android,0,35.75,3,4.65
CUST01999,0,37,Postpaid,iOS,1,59.37,2,6.06
CUST02000,0,38,Family,iOS,1,21.53,1,1.17
CUST02001,0,43,Postpaid,Android,0,56.24,1,1.41
CUST02002,0,37,Postpaid,Android,0,32.58,3,3.05
CUST02003,0,41,Prepaid,Android,0,20.73,1,2.35
CUST02004,0,26,Young,iOS,0,64.41,5,4.89
CUST02005,0,47,Prepaid,Android,0,56.61,0,2.81
CUST02006,0,45,Postpaid,Android,1,43.18,3,0.47
CUST02007,0,36,Postpaid,iOS,1,40.51,4,0.73
CUST02008,0,51,Family,Android,0,46.59,3,9.29
CUST02009,0,54,Prepaid,Android,1,42.92,2,1.03
CUST02010,0,28,Young,Android,1,28.12,1,0.21
CUST02011,0,37,Postpaid,Android,1,33.82,1,5.26
CUST02012,0,37,Postpaid,Android,1,69.41,3,4.61
CUST02013,0,35,Prepaid,Android,0,80.08,3,3.67
CUST02014,0,53,Young,iOS,0,63.44,4,2.79
CUST02015,0,43,Postpaid,Android,1,47.17,3,13.97
CUST02016,0,42,Young,iOS,1,34.93,3,0.51
CUST02017,0,24,Prepaid,iOS,1,28.03,3,2.85
CUST02018,0,51,Postpaid,Android,0,29.02,1,3.32
CUST02019,0,32,Postpaid,iOS,0,31.7,1,0.09
CUST02020,0,45,Postpaid,Android,0,72.27,1,2.12
CUST02021,0,47,Prepaid,Unknown,0,67.09,4,6.11
CUST02022,0,58,Postpaid,iOS,0,51.19,1,2.55
CUST02023,0,31,Postpaid,Android,0,25.59,3,8.33
CUST02024,0,14,Young,Android,0,53.4,2,4.14
CUST02025,0,46,Postpaid,Android,0,36.42,3,5.81
CUST02026,0,63,Postpaid,Android,0,7.7,2,6.53
CUST02027,0,57,Postpaid,Android,0,44.31,5,4.68
CUST02028,0,47,Prepaid,Android,0,27.37,5,5.54
CUST02029,0,40,Prepaid,iOS,0,27.88,0,4.75
CUST02030,0,53,Postpaid,Android,1,36.24,2,3.2
CUST02031,0,35,Prepaid,iOS,0,32.53,2,3.34
CUST02032,0,49,Prepaid,iOS,0,39.49,4,0.84
CUST02033,0,50,Postpaid,Android,1,38.77,1,7.03
CUST02034,0,55,Postpaid,iOS,0,11.86,4,1.5
CUST02035,0,72,Postpaid,Android,1,62.8,1,3.07
CUST02036,0,48,Postpaid,Android,0,25.25,3,1.15
CUST02037,0,39,Prepaid,iOS,1,25.71,1,4.76
CUST02038,0,44,Prepaid,Android,0,35.07,3,14.78
CUST02039,0,27,Postpaid,Android,1,38.37,2,6.48
CUST02040,0,38,Postpaid,iOS,1,61.88,1,3.86
CUST02041,0,40,Postpaid,Unknown,0,44.04,4,3.35
CUST02042,0,39,Prepaid,iOS,0,48.5,4,2.69
CUST02043,0,46,Postpaid,iOS,0,44.12,3,0.92
CUST02044,0,36,Prepaid,Android,0,43.47,2,1.71
CUST02045,0,56,Postpaid,Android,0,44.65,1,2.09
CUST02046,0,45,Prepaid,iOS,1,11.01,7,11.57
CUST02047,0,44,Young,Android,0,36.25,4,2.22
CUST02048,0,41,Postpaid,Android,0,57.43,3,3.53
CUST02049,0,46,Postpaid,Android,1,99.13,4,10.23
CUST02050,0,53,Family,iOS,0,21.94,3,2.92
CUST02051,0,36,Postpaid,Android,0,46.35,2,1.16
CUST02052,0,38,Prepaid,iOS,1,31.43,0,1.92
CUST02053,0,41,Postpaid,Android,1,70.71,4,1.88
CUST02054,0,31,Prepaid,Android,0,19.69,4,5.02
CUST02055,0,36,Postpaid,Android,1,49.37,3,1.4
CUST02056,0,40,Family,Android,0,18.89,1,5.24
CUST02057,0,53,Prepaid,iOS,0,35.22,4,8.8
CUST02058,0,47,Prepaid,Android,0,39.49,1,1.64
CUST02059,0,46,Prepaid,Android,0,56.05,5,0.58
CUST02060,0,53,Prepaid,Android,0,23.84,2,4.07
CUST02061,0,43,Postpaid,Android,0,49.95,1,1.79
CUST02062,0,48,Young,Android,1,40.28,3,3.05
CUST02063,0,43,Family,Android,0,44.09,2,4.02
CUST02064,0,47,Postpaid,Unknown,1,54.37,3,2.1
CUST02065,0,39,Family,iOS,0,20.76,3,10.34
CUST02066,0,20,Prepaid,Android,1,52.16,2,2.04
CUST02067,0,43,Prepaid,Android,0,31.47,2,1.47
CUST02068,0,59,Postpaid,Android,0,56.44,2,8.67
CUST02069,0,54,Postpaid,Android,0,45.02,5,0.59
CUST02070,0,54,Postpaid,iOS,1,36.86,0,0.53
CUST02071,0,57,Postpaid,iOS,1,31.15,2,10.98
CUST02072,0,45,Prepaid,Android,0,52.35,4,0.94
CUST02073,0,46,Postpaid,iOS,0,58.91,4,0.64
CUST02074,0,38,Postpaid,Android,0,32.01,1,3.06
CUST02075,0,41,Family,Android,1,23.0,1,0.19
CUST02076,0,51,Postpaid,Android,1,50.41,4,3.87
CUST02077,0,57,Postpaid,Android,1,18.27,4,2.41
CUST02078,0,43,Postpaid,iOS,1,20.42,3,4.09
CUST02079,0,40,Postpaid,Android,1,24.06,0,1.34
CUST02080,0,45,Prepaid,Android,0,33.77,3,9.44
CUST02081,0,51,Prepaid,Unknown,1,19.96,3,1.26
CUST02082,0,30,Prepaid,iOS,1,10.92,6,4.06
CUST02083,0,22,Postpaid,iOS,1,22.97,1,11.61
CUST02084,0,39,Prepaid,iOS,0,49.64,4,2.05
CUST02085,0,32,Postpaid,Android,0,20.93,3,0.7
CUST02086,0,39,Postpaid,iOS,0,34.9,5,0.28
CUST02087,0,43,Postpaid,iOS,0,69.2,7,13.19
CUST02088,0,40,Postpaid,iOS,0,39.26,3,5.77
CUST02089,0,59,Postpaid,iOS,0,45.14,3,10.05
CUST02090,0,48,Postpaid,Android,0,25.81,5,4.8
CUST02091,0,48,Family,iOS,0,72.45,2,1.68
CUST02092,0,51,Postpaid,Android,0,31.88,2,0.53
CUST02093,0,33,Postpaid,Android,0,36.58,1,10.6
CUST02094,0,55,Postpaid,Android,1,59.76,4,2.69
CUST02095,0,44,Prepaid,iOS,1,37.27,1,2.02
CUST02096,0,51,Postpaid,Android,0,40.72,2,3.45
CUST02097,0,34,Young,Android,1,35.77,3,0.45
CUST02098,0,29,Family,Android,1,35.88,2,1.48
CUST02099,0,53,Postpaid,Unknown,0,45.56,3,4.06
CUST02100,0,48,Postpaid,Android,0,48.29,0,0.42
CUST02101,0,35,Postpaid,iOS,0,30.35,1,0.58
CUST02102,0,36,Prepaid,iOS,0,28.51,3,2.86
CUST02103,0,56,Postpaid,Android,1,30.86,1,3.91
CUST02104,0,33,Postpaid,Android,0,18.98,2,0.83
CUST02105,0,61,Postpaid,iOS,0,16.14,1,0.13
CUST02106,0,35,Prepaid,iOS,1,44.46,2,12.72
CUST02107,0,51,Postpaid,iOS,0,54.08,0,0.11
CUST02108,0,41,Postpaid,Android,1,53.07,5,0.01
CUST02109,0,51,Prepaid,iOS,0,5.0,3,1.56
CUST02110,0,39,Prepaid,Android,0,36.32,1,1.01
CUST02111,0,43,Young,Android,0,23.47,2,3.41
CUST02112,0,45,Postpaid,iOS,0,42.16,3,8.99
CUST02113,0,34,Prepaid,Android,0,33.73,2,2.62
CUST02114,0,52,Prepaid,iOS,0,48.88,4,5.94
CUST02115,0,39,Postpaid,Android,0,39.71,4,9.6
CUST02116,0,42,Prepaid,iOS,0,11.56,2,0.84
CUST02117,0,35,Postpaid,Android,0,25.49,1,2.68
CUST02118,0,19,Family,Android,1,40.09,2,4.11
CUST02119,0,43,Postpaid,iOS,0,41.35,2,1.61
CUST02120,0,69,Prepaid,Android,0,18.91,3,5.38
CUST02121,0,52,Postpaid,Android,0,16.95,3,4.89
CUST02122,0,44,Family,Unknown,0,40.84,2,2.19
CUST02123,0,42,Postpaid,Android,0,18.94,2,0.37
CUST02124,0,45,Family,Unknown,0,14.97,3,0.05
CUST02125,0,50,Family,Android,1,33.32,5,1.84
CUST02126,0,33,Postpaid,Android,0,32.67,0,0.34
CUST02127,0,56,Young,iOS,0,26.82,3,6.09
CUST02128,0,52,Family,iOS,0,29.44,2,1.63
CUST02129,0,52,Postpaid,Android,1,40.21,3,4.39
CUST02130,0,49,Postpaid,Android,0,29.2,2,1.7
CUST02131,0,45,Prepaid,iOS,0,41.06,1,6.36
CUST02132,0,51,Postpaid,Android,0,34.29,4,8.77
CUST02133,0,50,Postpaid,Android,0,42.51,1,7.27
CUST02134,0,41,Postpaid,Android,0,53.17,2,2.65
CUST02135,0,39,Postpaid,Android,1,52.59,0,0.35
CUST02136,0,46,Postpaid,Android,0,59.32,2,1.86
CUST02137,0,60,Postpaid,Android,0,52.57,6,2.21
CUST02138,0,32,Young,Android,1,43.58,3,12.9
CUST02139,0,30,Prepaid,Android,0,33.5,3,3.33
CUST02140,0,46,Postpaid,Android,0,34.18,3,4.1
CUST02141,0,45,Prepaid,iOS,0,26.83,2,6.09
CUST02142,0,46,Prepaid,Android,0,40.07,1,3.36
CUST02143,0,47,Family,iOS,0,50.46,0,3.65
CUST02144,0,42,Postpaid,iOS,0,29.11,3,1.13
CUST02145,0,59,Postpaid,Android,1,39.44,0,0.24
CUST02146,0,28,Family,iOS,1,29.84,2,5.11
CUST02147,0,36,Family,Android,1,43.14,3,7.55
CUST02148,0,43,Prepaid,iOS,0,31.76,3,2.12
CUST02149,0,28,Prepaid,Unknown,0,28.91,2,3.18
CUST02150,0,43,Postpaid,Android,0,29.8,3,1.47
CUST02151,0,61,Prepaid,iOS,0,47.55,4,2.39
CUST02152,0,45,Postpaid,Android,1,38.55,1,0.94
CUST02153,0,47,Postpaid,Android,0,33.57,4,5.71
CUST02154,0,32,Young,iOS,1,43.92,3,2.71
CUST02155,0,38,Postpaid,Android,0,33.78,4,3.17
CUST02156,0,41,Postpaid,Android,0,56.9,3,0.15
CUST02157,0,41,Family,Android,0,25.39,2,3.9
CUST02158,0,57,Postpaid,iOS,0,37.2,4,0.91
CUST02159,0,50,Family,Android,1,18.93,1,1.93
CUST02160,0,33,Family,iOS,1,34.8,1,2.13
CUST02161,0,47,Prepaid,Android,0,14.81,3,2.38
CUST02162,0,49,Postpaid,Android,0,51.19,5,1.03
CUST02163,0,56,Postpaid,iOS,0,51.5,3,7.59
CUST02164,0,60,Postpaid,Android,0,51.76,2,2.23
CUST02165,0,34,Postpaid,iOS,0,40.43,1,3.79
CUST02166,0,36,Postpaid,Android,1,26.8,2,3.81
CUST02167,0,32,Family,Android,0,27.99,2,3.74
CUST02168,0,42,Postpaid,Android,0,62.95,5,3.28
CUST02169,0,49,Prepaid,iOS,1,61.54,3,6.92
CUST02170,0,54,Postpaid,Android,0,41.84,1,6.7
CUST02171,0,44,Prepaid,iOS,0,32.27,2,2.16
CUST02172,0,41,Family,Android,0,60.53,1,4.04
CUST02173,0,46,Postpaid,Android,0,29.58,1,0.43
CUST02174,0,36,Postpaid,Android,0,43.43,2,0.38
CUST02175,0,65,Prepaid,iOS,0,60.28,1,2.62
CUST02176,0,28,Prepaid,iOS,1,27.45,4,9.22
CUST02177,0,46,Prepaid,iOS,1,52.44,0,4.2
CUST02178,0,65,Postpaid,Android,1,47.81,0,4.43
CUST02179,0,45,Postpaid,Android,0,39.41,3,0.69
CUST02180,0,43,Family,Android,1,25.1,4,2.42
CUST02181,0,41,Family,iOS,0,29.13,1,2.05
CUST02182,0,43,Postpaid,Android,0,44.34,2,6.11
CUST02183,0,58,Young,Android,0,18.65,4,0.59
CUST02184,0,22,Postpaid,Android,0,41.96,3,3.1
CUST02185,0,60,Postpaid,Android,0,48.12,2,9.69
CUST02186,0,30,Postpaid,Android,0,54.78,2,8.92
CUST02187,0,42,Postpaid,iOS,1,19.02,3,7.65
CUST02188,0,40,Prepaid,Android,0,59.74,1,1.88
CUST02189,0,50,Postpaid,iOS,1,65.43,1,11.33
CUST02190,0,29,Postpaid,iOS,0,46.15,2,6.55
CUST02191,0,49,Prepaid,Android,0,24.43,2,7.62
CUST02192,0,65,Prepaid,Android,0,35.08,2,10.77
CUST02193,0,31,Prepaid,Android,0,39.29,2,11.06
CUST02194,0,46,Family,iOS,0,44.06,2,1.1
CUST02195,0,38,Postpaid,Android,0,40.33,1,0.55
CUST02196,0,49,Prepaid,Android,0,44.22,1,4.7
CUST02197,0,45,Prepaid,Android,0,38.64,3,3.31
CUST02198,0,38,Prepaid,Android,1,43.98,1,1.59
